날짜,가격_만원,전용면적_㎡,층,건축년도,단지명,도시,행정구역,년,월,만원_per_㎡,경과년수
2025-06-15,52000,84.3616,6,2013,제주삼화사랑으로부영3차,제주시,제주시,2025,6,616.3941888252475,12
2025-06-15,24000,84.84,6,2005,삼욱아트빌,제주시,제주시,2025,6,282.88543140028287,20
2025-06-15,16000,121.17,4,1991,세흥빌라(A동),제주시,제주시,2025,6,132.04588594536602,34
2025-06-16,50000,84.991,12,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2025,6,588.2975844501183,8
2025-06-16,40900,74.98,2,2017,엔에이치에프제주삼화1단지,제주시,제주시,2025,6,545.4787943451587,8
2025-06-16,61800,84.67,6,2006,노형뜨란채,제주시,제주시,2025,6,729.8925239163813,19
2025-06-16,49000,59.56,9,2001,해오름,제주시,제주시,2025,6,822.6997985224983,24
2025-06-16,49000,84.9921,4,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2025,6,576.5241710700171,8
2025-06-16,41000,57.03,1,2001,해오름,제주시,제주시,2025,6,718.9198667368051,24
2025-06-16,24000,59.99,3,2003,중문푸른마을,서귀포시,서귀포시,2025,6,400.0666777796299,22
2025-06-16,18000,84.46,1,1991,광양미화,제주시,제주시,2025,6,213.11863604072934,34
2025-06-16,110000,119.296,2,2002,대림이편한세상2차,제주시,제주시,2025,6,922.0761802575107,23
2025-06-16,21300,49.896,5,2000,외도부영1차,제주시,제주시,2025,6,426.8879268879269,25
2025-06-16,15100,41.26,7,2014,연동휴레스트2차,제주시,제주시,2025,6,365.9718856034901,11
2025-06-16,20000,49.896,4,2000,외도부영1차,제주시,제주시,2025,6,400.8337341670675,25
2025-06-16,15000,79.34,6,1991,성환,제주시,제주시,2025,6,189.0597428787497,34
2025-06-17,30000,59.93,6,1998,화북주공4단지,제주시,제주시,2025,6,500.58401468379776,27
2025-06-17,30000,45.9078,3,2001,부영2차,제주시,제주시,2025,6,653.4837217204919,24
2025-06-17,25500,59.98,6,1994,일도2차신천지,제주시,제주시,2025,6,425.1417139046349,31
2025-06-17,51000,84.7938,6,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2025,6,601.4590689413612,8
2025-06-17,51000,84.7938,6,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2025,6,601.4590689413612,8
2025-06-17,31000,84.89,3,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2025,6,365.1784662504418,9
2025-06-18,26200,75.4,8,2020,바원에스클래스,서귀포시,서귀포시,2025,6,347.48010610079575,5
2025-06-18,37800,84.119,6,2004,인텔리젼트한빛,제주시,제주시,2025,6,449.3634018473829,21
2025-06-18,15000,59.8944,2,2001,"진우파크빌(101,102동)",서귀포시,서귀포시,2025,6,250.440775765347,24
2025-06-18,26000,114.54,12,2001,미듬밀레니엄,제주시,제주시,2025,6,226.99493626680635,24
2025-06-18,31000,80.69,1,2017,하귀올레,제주시,애월읍,2025,6,384.1863923658446,8
2025-06-18,18000,57.13,4,2019,더그라벨아파트,서귀포시,대정읍,2025,6,315.0708909504638,6
2025-06-18,44000,59.97,6,2017,엔에이치에프제주삼화1단지,제주시,제주시,2025,6,733.7001834250459,8
2025-06-18,48700,84.7938,3,2018,제주첨단꿈에그린3단지아파트,제주시,제주시,2025,6,574.3344442636136,7
2025-06-19,94000,108.4439,9,2002,한화,제주시,제주시,2025,6,866.8076304891285,23
2025-06-19,94000,108.4439,9,2002,한화,제주시,제주시,2025,6,866.8076304891285,23
2025-06-19,15700,49.87,5,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,6,314.81852817325046,26
2025-06-19,46300,73.9049,11,2013,제주삼화사랑으로부영1차,제주시,제주시,2025,6,626.4807881480118,12
2025-06-19,34500,39.3,1,1989,주공3,제주시,제주시,2025,6,877.8625954198474,36
2025-06-19,8100,42.2624,1,2000,"토평반석타운(가동,나동)",서귀포시,서귀포시,2025,6,191.65972590293026,25
2025-06-20,57300,84.9933,2,2015,제주삼화사랑으로부영7차,제주시,제주시,2025,6,674.1707875797268,10
2025-06-20,69000,75.014,5,2001,대림이편한세상1차,제주시,제주시,2025,6,919.8282987175728,24
2025-06-20,24000,84.9457,6,2008,덕산캐슬,서귀포시,서귀포시,2025,6,282.53343017951465,17
2025-06-20,40500,84.39,7,2018,아이린5차,제주시,제주시,2025,6,479.91468183434057,7
2025-06-20,41300,79.851,5,1997,대유대림아파트,제주시,제주시,2025,6,517.2133097894829,28
2025-06-20,17000,54.4124,3,2002,미듬하나로(도련),제주시,제주시,2025,6,312.4287846152715,23
2025-06-21,27000,84.919,5,2018,한림오션캐슬아파트,제주시,한림읍,2025,6,317.9500465149142,7
2025-06-21,41000,84.945,4,1997,대유대림아파트,제주시,제주시,2025,6,482.66525398787456,28
2025-06-21,35000,84.3708,4,2013,지오빌Ⅱ-2차,서귀포시,서귀포시,2025,6,414.83546440237615,12
2025-06-21,11800,59.84,2,1992,나산빌라트,서귀포시,서귀포시,2025,6,197.19251336898395,33
2025-06-21,42500,59.98,5,2017,엔에이치에프제주삼화1단지,제주시,제주시,2025,6,708.5695231743915,8
2025-06-22,44000,84.89,2,2012,지산18차위더스빌,제주시,제주시,2025,6,518.3178230651431,13
2025-06-22,37000,68.355,10,2021,외도탐나지오,제주시,제주시,2025,6,541.2917855314168,4
2025-06-22,27500,84.94,4,2012,정우빌리지2차,제주시,제주시,2025,6,323.75794678596657,13
2025-06-22,44000,84.89,2,2012,지산18차위더스빌,제주시,제주시,2025,6,518.3178230651431,13
2025-06-22,26000,84.93,2,2005,일도조양상떼빌,제주시,제주시,2025,6,306.13446367596845,20
2025-06-22,26000,84.93,2,2005,일도조양상떼빌,제주시,제주시,2025,6,306.13446367596845,20
2025-06-22,26000,84.93,2,2005,일도조양상떼빌,제주시,제주시,2025,6,306.13446367596845,20
2025-06-23,27500,67.93,3,1993,현대,제주시,제주시,2025,6,404.8284999263948,32
2025-06-24,33000,72.64,7,2021,제이시티팰리스,제주시,제주시,2025,6,454.295154185022,4
2025-06-24,6200,21.7292,2,2011,도령해든빌,제주시,제주시,2025,6,285.330338898809,14
2025-06-24,27500,69.6756,6,2018,아뜨리움화북,제주시,제주시,2025,6,394.68623162197383,7
2025-06-24,20500,49.06,3,1993,일도수선화,제주시,제주시,2025,6,417.8556869139829,32
2025-06-25,98000,133.4998,3,2013,아라아이파크,제주시,제주시,2025,6,734.0834967543022,12
2025-06-25,47500,84.9685,1,2023,포레나제주중문,서귀포시,서귀포시,2025,6,559.0306996122092,2
2025-06-25,52000,84.3616,7,2013,제주삼화사랑으로부영2차,제주시,제주시,2025,6,616.3941888252475,12
2025-06-25,25800,59.933,5,2000,외도부영1차,제주시,제주시,2025,6,430.48070345218827,25
2025-06-25,52000,84.1076,7,2024,휴안더갤러리오라101동,제주시,제주시,2025,6,618.2556629840823,1
2025-06-26,20300,70.99,5,2017,SM상명예다움,제주시,제주시,2025,6,285.9557684180871,8
2025-06-26,12900,24.8006,6,2018,블루파크시티,제주시,제주시,2025,6,520.1487060796916,7
2025-06-26,45000,84.9297,12,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2025,6,529.849981808484,9
2025-06-26,51500,84.3616,7,2013,제주삼화사랑으로부영1차,제주시,제주시,2025,6,610.4673216250047,12
2025-06-26,76500,132.791,1,1997,대유대림아파트,제주시,제주시,2025,6,576.0932593323342,28
2025-06-26,12900,21.2369,5,2018,블루파크시티,제주시,제주시,2025,6,607.4332882859552,7
2025-06-26,9000,23.895,3,2013,스마트하이빌,서귀포시,서귀포시,2025,6,376.6478342749529,12
2025-06-26,12900,21.2369,6,2018,블루파크시티,제주시,제주시,2025,6,607.4332882859552,7
2025-06-26,12900,21.2369,6,2018,블루파크시티,제주시,제주시,2025,6,607.4332882859552,7
2025-06-26,19300,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,6,387.0062161620213,26
2025-06-26,45800,84.9196,5,2021,동홍동센트레빌,서귀포시,서귀포시,2025,6,539.3336756178785,4
2025-06-26,12900,21.2369,7,2018,블루파크시티,제주시,제주시,2025,6,607.4332882859552,7
2025-06-27,58000,84.95,8,2014,제주삼화엘에이치2단지,제주시,제주시,2025,6,682.7545615067687,11
2025-06-27,89000,125.659,7,2005,노형이-편한세상,제주시,제주시,2025,6,708.2660215344703,20
2025-06-27,19000,51.88,4,2003,중문푸른마을,서귀포시,서귀포시,2025,6,366.2297609868928,22
2025-06-27,45500,84.84,11,2010,제주하귀휴먼시아1단지,제주시,애월읍,2025,6,536.3036303630363,15
2025-06-27,49500,84.98,4,2016,고정아파트,제주시,제주시,2025,6,582.489997646505,9
2025-06-27,71500,84.9767,8,2012,아라스위첸,제주시,제주시,2025,6,841.4071151268524,13
2025-06-27,15000,49.87,4,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,6,300.782033286545,26
2025-06-27,58000,84.95,8,2014,제주삼화엘에이치2단지,제주시,제주시,2025,6,682.7545615067687,11
2025-06-28,47500,84.535,9,2023,더펠리스11차,제주시,제주시,2025,6,561.8974389306205,2
2025-06-28,20000,59.97,4,2003,중문푸른마을,서귀포시,서귀포시,2025,6,333.50008337502084,22
2025-06-30,20500,84.895,4,2015,청호썬비치빌,서귀포시,서귀포시,2025,6,241.47476294245834,10
2025-06-30,28000,84.87,8,2011,아이진,제주시,제주시,2025,6,329.91634264168727,14
2025-06-30,49000,59.56,15,2001,해오름,제주시,제주시,2025,6,822.6997985224983,24
2025-06-30,42000,84.94,12,2015,HausD블루오션,서귀포시,서귀포시,2025,6,494.46668236402166,10
2025-06-30,24000,76.84,7,2004,연동엘리트빌,제주시,제주시,2025,6,312.33732431025504,21
2025-06-30,12000,27.2323,11,2018,제주연동리슈빌디에스,제주시,제주시,2025,6,440.6531949192687,7
2025-06-30,67500,84.9908,4,2019,도남해모로리치힐아파트,제주시,제주시,2025,6,794.2036079199161,6
2025-06-30,21500,84.53,5,2005,삼다2차빌라트,서귀포시,서귀포시,2025,6,254.347568910446,20
2025-06-30,27300,83.55,7,1991,용두암현대1,제주시,제주시,2025,6,326.7504488330341,34
2025-07-01,45000,84.9875,6,2021,e편한세상중문,서귀포시,서귀포시,2025,7,529.489630828063,4
2025-07-01,26700,78.6941,6,2020,에스턴힐,제주시,제주시,2025,7,339.2884599989071,5
2025-07-01,29200,84.9455,5,2017,서귀포화순코아루푸르나임,서귀포시,안덕면,2025,7,343.7498160585317,8
2025-07-01,15000,49.9704,2,2013,아모르102,제주시,제주시,2025,7,300.1777052014793,12
2025-07-02,21000,46.32,1,1990,염광,제주시,제주시,2025,7,453.36787564766837,35
2025-07-02,82000,149.8418,1,2006,중흥에스클래스(미리내마을),제주시,제주시,2025,7,547.2438264890037,19
2025-07-02,13000,22.36,2,2019,남해오네뜨,제주시,제주시,2025,7,581.3953488372093,6
2025-07-02,59000,83.227,13,2023,노형벨라시티,제주시,제주시,2025,7,708.9045622213945,2
2025-07-02,48000,57.03,1,2001,해오름,제주시,제주시,2025,7,841.6622830089426,24
2025-07-02,37000,39.72,5,1988,주공2차,제주시,제주시,2025,7,931.520644511581,37
2025-07-02,17200,49.87,2,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,7,344.896731501905,26
2025-07-02,37000,84.92,2,2017,까사펠리스,제주시,제주시,2025,7,435.70419218087613,8
2025-07-02,17200,49.87,2,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,7,344.896731501905,26
2025-07-02,42000,84.85,10,2010,제주하귀휴먼시아2단지,제주시,애월읍,2025,7,494.9911608721273,15
2025-07-03,12400,22.36,6,2019,남해오네뜨,제주시,제주시,2025,7,554.561717352415,6
2025-07-03,41800,84.94,6,2015,HausD블루오션,서귀포시,서귀포시,2025,7,492.1120791146692,10
2025-07-03,41800,84.94,6,2015,HausD블루오션,서귀포시,서귀포시,2025,7,492.1120791146692,10
2025-07-03,47500,84.52,5,2011,지산16차위더스빌,제주시,제주시,2025,7,561.9971604353999,14
2025-07-03,114000,119.296,12,2002,대림이편한세상2차,제주시,제주시,2025,7,955.6062231759656,23
2025-07-03,31000,84.7421,6,2002,장원프라자,제주시,제주시,2025,7,365.8158105593324,23
2025-07-04,36000,84.9756,7,2022,하귀푸르미르,제주시,애월읍,2025,7,423.6510245293943,3
2025-07-04,30700,55.07,5,1979,제원3차,제주시,제주시,2025,7,557.4723079716724,46
2025-07-04,71500,84.9767,8,2012,아라스위첸,제주시,제주시,2025,7,841.4071151268524,13
2025-07-04,53500,84.09,1,2006,노형뜨란채,제주시,제주시,2025,7,636.2230943037222,19
2025-07-04,51000,84.991,4,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2025,7,600.0635361391206,8
2025-07-04,29250,79.3488,7,2018,남원솔내음,서귀포시,서귀포시,2025,7,368.62561248563304,7
2025-07-04,15000,49.9224,2,2013,아모르102,제주시,제주시,2025,7,300.46632373443583,12
2025-07-05,49300,84.7938,3,2018,제주첨단꿈에그린3단지아파트,제주시,제주시,2025,7,581.4104333099825,7
2025-07-05,42000,84.94,7,2015,HausD블루오션,서귀포시,서귀포시,2025,7,494.46668236402166,10
2025-07-05,30500,59.97,4,1993,일도신천지,제주시,제주시,2025,7,508.5876271469068,32
2025-07-05,30500,59.97,4,1993,일도신천지,제주시,제주시,2025,7,508.5876271469068,32
2025-07-05,36000,111.13,9,2008,극동오벨리스크,제주시,제주시,2025,7,323.94492936200845,17
2025-07-05,64000,84.9297,11,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2025,7,753.5644185720661,9
2025-07-06,31900,75.7923,5,2016,봉개갤럭시타운1차,제주시,제주시,2025,7,420.8870821970042,9
2025-07-06,19000,36.8575,9,2016,삼양더힐링빌,제주시,제주시,2025,7,515.4988808247982,9
2025-07-06,38000,59.8882,7,2021,동홍동센트레빌,서귀포시,서귀포시,2025,7,634.5156474898228,4
2025-07-06,30000,84.2386,1,2015,서홍캐슬휘닉스아파트,서귀포시,서귀포시,2025,7,356.13127473628475,10
2025-07-07,40500,84.39,7,2018,아이린5차,제주시,제주시,2025,7,479.91468183434057,7
2025-07-07,54300,75.18,7,2006,노형뜨란채,제주시,제주시,2025,7,722.266560255387,19
2025-07-07,16700,58.8,4,1994,주공4(동홍주공4),서귀포시,서귀포시,2025,7,284.01360544217687,31
2025-07-07,34000,45.9078,5,2001,부영2차,제주시,제주시,2025,7,740.6148846165576,24
2025-07-07,49000,120.045,17,2013,장원스카이팰리스,제주시,제주시,2025,7,408.1802657336832,12
2025-07-07,53300,75.18,5,2006,노형뜨란채,제주시,제주시,2025,7,708.9651503059324,19
2025-07-07,40000,165.51,2,2004,일호레노시스시티I,서귀포시,서귀포시,2025,7,241.6772400459187,21
2025-07-08,7200,39.3,5,2011,제웅1차솔내음빌리지,제주시,제주시,2025,7,183.206106870229,14
2025-07-08,60000,84.9685,7,2023,포레나제주중문,서귀포시,서귀포시,2025,7,706.1440416154221,2
2025-07-08,51500,84.3616,2,2013,제주삼화사랑으로부영2차,제주시,제주시,2025,7,610.4673216250047,12
2025-07-08,42000,59.97,4,2017,엔에이치에프제주삼화1단지,제주시,제주시,2025,7,700.3501750875438,8
2025-07-08,21000,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,7,421.09484660116306,26
2025-07-08,25500,84.97,10,2005,대성뉴본,서귀포시,서귀포시,2025,7,300.10591973637753,20
2025-07-09,43800,84.9873,3,2001,부영(2차),제주시,제주시,2025,7,515.3711201555997,24
2025-07-09,21000,47.56,8,2019,해밀마루,제주시,제주시,2025,7,441.5475189234651,6
2025-07-09,19300,42.8039,5,2018,라이오니파크1차,제주시,제주시,2025,7,450.89349334990504,7
2025-07-09,19300,42.8039,5,2018,라이오니파크1차,제주시,제주시,2025,7,450.89349334990504,7
2025-07-09,26300,84.66,6,2010,대원상록수7차,제주시,제주시,2025,7,310.65438223482164,15
2025-07-09,23200,59.99,3,2003,중문푸른마을,서귀포시,서귀포시,2025,7,386.73112185364226,22
2025-07-09,17800,30.425,9,2016,삼양더힐링빌,제주시,제주시,2025,7,585.0451930977814,9
2025-07-09,24800,49.5,4,1998,화북주공4단지,제주시,제주시,2025,7,501.010101010101,27
2025-07-09,31700,84.69,7,2004,도원아미스,제주시,제주시,2025,7,374.30629354115007,21
2025-07-10,43500,137.5404,5,2008,지산오차드힐,서귀포시,서귀포시,2025,7,316.27071027857994,17
2025-07-10,72000,84.991,1,2001,대림이편한세상1차,제주시,제주시,2025,7,847.1485216081703,24
2025-07-10,72500,84.9767,9,2012,아라스위첸,제주시,제주시,2025,7,853.1750468069483,13
2025-07-10,100500,133.2801,9,2012,아라스위첸,제주시,제주시,2025,7,754.0510548836622,13
2025-07-10,43500,137.5404,5,2008,지산오차드힐,서귀포시,서귀포시,2025,7,316.27071027857994,17
2025-07-11,5150,15.2,6,2015,제이원타워,서귀포시,서귀포시,2025,7,338.8157894736842,10
2025-07-11,55000,84.3616,10,2013,제주삼화사랑으로부영2차,제주시,제주시,2025,7,651.9553920267041,12
2025-07-11,10500,84.54,4,1993,민우중문,서귀포시,서귀포시,2025,7,124.20156139105748,32
2025-07-12,21500,47.56,10,2019,해밀마루,제주시,제주시,2025,7,452.06055508830946,6
2025-07-12,27000,60.9375,5,2013,동홍동코아루,서귀포시,서귀포시,2025,7,443.0769230769231,12
2025-07-12,35500,45.9078,9,2001,부영2차,제주시,제주시,2025,7,773.2890707025821,24
2025-07-12,55000,84.98,6,2014,제주삼화엘에이치2단지,제주시,제주시,2025,7,647.2111084961167,11
2025-07-13,32000,84.81,6,2010,외도에이스아크로빌2차,제주시,제주시,2025,7,377.3139959910388,15
2025-07-13,44000,66.4409,5,2013,제주삼화사랑으로부영5차,제주시,제주시,2025,7,662.2426848522522,12
2025-07-13,19000,84.0,4,2002,청은환타지아,제주시,제주시,2025,7,226.1904761904762,23
2025-07-13,28000,59.97,4,1993,일도신천지,제주시,제주시,2025,7,466.9001167250292,32
2025-07-14,37000,84.18,4,1993,현대,제주시,제주시,2025,7,439.5343311950582,32
2025-07-14,17800,81.2104,1,2003,흥남한아름,제주시,제주시,2025,7,219.18374986454936,22
2025-07-14,18400,77.92,2,1993,동방,서귀포시,서귀포시,2025,7,236.13963039014374,32
2025-07-14,20000,73.58,5,2012,엘로이빌,서귀포시,서귀포시,2025,7,271.8129926610492,13
2025-07-15,72000,84.9767,13,2012,아라스위첸,제주시,제주시,2025,7,847.2910809669004,13
2025-07-15,29000,84.9979,3,2016,제주한림코아루,제주시,한림읍,2025,7,341.1848998622319,9
2025-07-15,89500,120.9434,7,2006,중흥에스클래스(미리내마을),제주시,제주시,2025,7,740.0155775346154,19
2025-07-15,23500,71.13,3,2013,네스트힐,서귀포시,서귀포시,2025,7,330.38099254885424,12
2025-07-15,37000,39.72,5,1988,주공2차,제주시,제주시,2025,7,931.520644511581,37
