날짜,년,월,도시,행정구역,단지명,전용면적_㎡,층,건축년도,경과년수,거래유형,거래금액_만원,만원_per_㎡
2024-03-10,2024,3,서귀포시,표선면,표선2차반석타운,59.58,2,2001,23.0,중개거래,12000,201.4098690835851
2024-03-11,2024,3,제주시,외도일동,갤럭시타운,67.7146,6,2013,11.0,중개거래,26000,383.9644626121988
2024-03-11,2024,3,제주시,삼양이동,삼양더힐링빌,29.78,3,2016,8.0,중개거래,12000,402.95500335795833
2024-03-11,2024,3,제주시,노형동,해오름,59.56,1,2001,23.0,중개거래,48000,805.9100067159167
2024-03-11,2024,3,제주시,애월읍,하귀코아루오션뷰,84.9619,5,2018,6.0,직거래,30000,353.0994481055626
2024-03-11,2024,3,제주시,용담삼동,용두암현대1,83.55,7,1991,33.0,중개거래,28300,338.71932974266906
2024-03-11,2024,3,제주시,일도이동,일도우성1,59.44,1,1995,29.0,중개거래,32000,538.3580080753701
2024-03-11,2024,3,제주시,삼양이동,제주삼화사랑으로부영5차,84.3616,2,2013,11.0,중개거래,50500,598.6135872245193
2024-03-11,2024,3,서귀포시,동홍동,네스트힐,84.69,5,2013,11.0,중개거래,26600,314.08666902822057
2024-03-12,2024,3,제주시,외도일동,외도부영1차,49.896,7,2000,24.0,중개거래,21800,436.90877024210357
2024-03-12,2024,3,제주시,노형동,중흥에스클래스,84.9963,11,2003,21.0,중개거래,67000,788.269607029953
2024-03-12,2024,3,제주시,삼도이동,미듬아뜨리에,84.7042,3,2006,18.0,중개거래,34000,401.3968610765464
2024-03-12,2024,3,제주시,외도일동,더펠리스11차,84.8657,9,2023,1.0,중개거래,48000,565.5995296097245
2024-03-12,2024,3,제주시,건입동,현대,84.18,1,1993,31.0,중개거래,35000,415.775718698028
2024-03-13,2024,3,제주시,외도일동,외도부영1차,59.933,8,2000,24.0,직거래,23000,383.76186741861744
2024-03-13,2024,3,제주시,삼도이동,미듬아뜨리에,84.7042,4,2006,18.0,중개거래,30700,362.43775397205803
2024-03-13,2024,3,제주시,애월읍,제주하귀휴먼시아1단지,84.84,3,2010,14.0,중개거래,43000,506.83639792550684
2024-03-13,2024,3,서귀포시,안덕면,엘림피렌체3차,84.81,6,2017,7.0,중개거래,27500,324.25421530479895
2024-03-13,2024,3,제주시,도련일동,미듬하나로(도련),53.0916,7,2002,22.0,중개거래,16200,305.13301539226546
2024-03-13,2024,3,서귀포시,성산읍,동명,70.86,5,1991,33.0,직거래,12000,169.34801016088062
2024-03-13,2024,3,서귀포시,중문동,e편한세상중문,79.004,4,2021,3.0,중개거래,41000,518.9610652625183
2024-03-13,2024,3,제주시,도남동,수선화(71),39.75,5,1993,31.0,직거래,11000,276.7295597484277
2024-03-13,2024,3,제주시,외도일동,외도타워,84.7576,2,2013,11.0,중개거래,34500,407.04314421361624
2024-03-13,2024,3,제주시,이도이동,동인미노스빌,153.29,5,2002,22.0,직거래,30000,195.70748254941614
2024-03-13,2024,3,제주시,외도일동,외도타워,84.7576,2,2013,11.0,중개거래,34500,407.04314421361624
2024-03-14,2024,3,제주시,연동,연동백강스위트엠I,84.81,11,2021,3.0,중개거래,56000,660.2994929843179
2024-03-14,2024,3,서귀포시,동홍동,대림이편한세상,123.646,3,2001,23.0,중개거래,41000,331.59180240363617
2024-03-14,2024,3,제주시,이도이동,동인미노스빌,166.61,4,2002,22.0,중개거래,35500,213.0724446311746
2024-03-14,2024,3,제주시,연동,연동백강스위트엠I,84.81,11,2021,3.0,중개거래,56000,660.2994929843179
2024-03-14,2024,3,제주시,화북이동,화북세원멤버스,78.7651,7,2023,1.0,직거래,36000,457.0552186183982
2024-03-14,2024,3,제주시,연동,장원타운,155.38,15,2003,21.0,중개거래,50000,321.7917363882096
2024-03-14,2024,3,제주시,도남동,도남해모로리치힐아파트,74.976,8,2019,5.0,중개거래,65500,873.6128894579599
2024-03-14,2024,3,서귀포시,서귀동,"명지아파트(가동,나동)",69.48,2,1991,33.0,중개거래,11500,165.5152561888313
2024-03-14,2024,3,제주시,애월읍,제주하귀휴먼시아2단지,84.85,5,2010,14.0,중개거래,44000,518.5621685327048
2024-03-14,2024,3,제주시,연동,제주연동중흥S-클래스,38.9956,8,2020,4.0,중개거래,22586,579.1935500415431
2024-03-14,2024,3,서귀포시,중문동,e편한세상중문,84.9875,5,2021,3.0,중개거래,46500,547.1392851889984
2024-03-15,2024,3,서귀포시,서귀동,늘푸른아파트,54.87,9,2014,10.0,직거래,17500,318.9356661199198
2024-03-15,2024,3,서귀포시,동홍동,주공5차(동홍5차),39.79,2,1999,25.0,중개거래,17900,449.86177431515455
2024-03-15,2024,3,제주시,오라이동,회성푸르니3차,84.785,4,2013,11.0,직거래,35000,412.80886949342454
2024-03-15,2024,3,서귀포시,동홍동,주공5차(동홍5차),39.79,2,1999,25.0,중개거래,17900,449.86177431515455
2024-03-15,2024,3,서귀포시,동홍동,제이원파크,74.798,5,2015,9.0,중개거래,22200,296.79937966255784
2024-03-15,2024,3,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,6,2017,7.0,중개거래,49500,582.4146086056171
2024-03-16,2024,3,제주시,일도이동,일도세원멤버스(2차),79.56,5,2018,6.0,중개거래,35500,446.2041226747109
2024-03-16,2024,3,제주시,노형동,해오름,59.56,6,2001,23.0,중개거래,52000,873.0691739422431
2024-03-16,2024,3,제주시,연동,제웅솔내음,23.853,7,2012,12.0,중개거래,5900,247.34834192764012
2024-03-16,2024,3,서귀포시,중문동,중문푸른마을,51.88,1,2003,21.0,중개거래,21000,404.78026214340787
2024-03-16,2024,3,서귀포시,동홍동,동홍동코아루,60.9375,4,2013,11.0,중개거래,26900,441.43589743589746
2024-03-16,2024,3,서귀포시,보목동,로얄하이츠맨션,83.7,2,1990,34.0,중개거래,16300,194.7431302270012
2024-03-16,2024,3,제주시,화북일동,"화북주공2,3단지",59.93,7,1998,26.0,중개거래,31500,525.6132154179877
2024-03-17,2024,3,제주시,삼도일동,대명2차꿈의고향,84.97,7,2004,20.0,중개거래,28000,329.52806873014003
2024-03-17,2024,3,제주시,연동,남경하이빌,83.72,4,2003,21.0,중개거래,27000,322.5035833731486
2024-03-17,2024,3,서귀포시,동홍동,동홍동센트레빌,84.9196,1,2021,3.0,중개거래,45000,529.9130000612344
2024-03-18,2024,3,서귀포시,동홍동,제이원파크,74.798,4,2015,9.0,중개거래,22000,294.1255113773095
2024-03-18,2024,3,제주시,연동,아델하임,84.5,4,2012,12.0,중개거래,37000,437.8698224852071
2024-03-18,2024,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,1,2016,8.0,중개거래,58000,682.9177543309349
2024-03-18,2024,3,제주시,이도일동,극동행복그린,84.9233,11,2016,8.0,중개거래,35500,418.0242642478566
2024-03-18,2024,3,제주시,한림읍,한림오션캐슬아파트,72.673,7,2018,6.0,중개거래,27500,378.4073865121847
2024-03-18,2024,3,제주시,노형동,노형뜨란채,84.98,3,2006,18.0,중개거래,59500,700.164744645799
2024-03-18,2024,3,서귀포시,서홍동,형남,84.74,1,2009,15.0,중개거래,31000,365.82487609157425
2024-03-18,2024,3,제주시,외도일동,제웅1차솔내음빌리지,39.3,4,2011,13.0,중개거래,10700,272.264631043257
2024-03-18,2024,3,제주시,노형동,삼환3차,76.7,4,1998,26.0,직거래,25000,325.94524119947846
2024-03-19,2024,3,제주시,노형동,부영2차,45.9078,6,2001,23.0,중개거래,31000,675.2665124445083
2024-03-19,2024,3,제주시,조천읍,광명샤인빌,59.2517,2,2006,18.0,중개거래,22500,379.73594006585466
2024-03-19,2024,3,제주시,도남동,영산홍,59.94,1,1992,32.0,직거래,20500,342.0086753420087
2024-03-19,2024,3,제주시,외도일동,더펠리스1차,84.9136,8,2014,10.0,중개거래,34800,409.82834316293264
2024-03-19,2024,3,제주시,애월읍,제주하귀휴먼시아1단지,84.84,11,2010,14.0,중개거래,43750,515.6765676567657
2024-03-19,2024,3,제주시,연동,대림이편한세상2차,119.296,13,2002,22.0,중개거래,113000,947.2237124463519
2024-03-19,2024,3,서귀포시,동홍동,제이원타워,15.2,9,2015,9.0,중개거래,5500,361.8421052631579
2024-03-19,2024,3,서귀포시,남원읍,피렌체,83.5898,6,2018,6.0,직거래,30500,364.87705437744796
2024-03-19,2024,3,제주시,이도이동,TS주상복합빌딩,34.44,4,2010,14.0,직거래,7800,226.4808362369338
2024-03-20,2024,3,서귀포시,하원동,서진,49.8737,4,2002,22.0,직거래,11800,236.59764565291928
2024-03-20,2024,3,제주시,연동,제일(가동),70.83,2,1991,33.0,중개거래,14800,208.95100945926868
2024-03-20,2024,3,제주시,용담삼동,용담이타스,84.64,6,2012,12.0,중개거래,25800,304.820415879017
2024-03-20,2024,3,제주시,용담삼동,용두암현대1,83.55,4,1991,33.0,중개거래,25000,299.22202274087374
2024-03-20,2024,3,제주시,외도일동,대원상록수11차아파트,84.92,5,2016,8.0,중개거래,34200,402.7319830428639
2024-03-20,2024,3,제주시,조천읍,로잔팰리스,83.845,4,2017,7.0,중개거래,31500,375.6932434850021
2024-03-20,2024,3,제주시,외도일동,더펠리스1차,84.6965,9,2014,10.0,중개거래,37000,436.8539431971805
2024-03-20,2024,3,제주시,월평동,제주첨단꿈에그린2단지아파트,101.8684,5,2017,7.0,중개거래,57500,564.4537462058892
2024-03-20,2024,3,서귀포시,서호동,제주서귀포혁신도시엘에이치1단지,59.98,1,2013,11.0,중개거래,30000,500.16672224074694
2024-03-20,2024,3,제주시,애월읍,제주하귀휴먼시아2단지,84.84,3,2010,14.0,중개거래,40000,471.47571900047143
2024-03-20,2024,3,서귀포시,서호동,제주서귀포혁신도시엘에이치1단지,59.98,1,2013,11.0,중개거래,30000,500.16672224074694
2024-03-20,2024,3,제주시,일도일동,남안,84.01,2,2012,12.0,직거래,27000,321.3903106773003
2024-03-20,2024,3,제주시,연동,청목더웰연동,17.6127,7,2018,6.0,직거래,8500,482.60630113497643
2024-03-20,2024,3,제주시,연동,연동한일씨티파크,84.8573,17,2014,10.0,직거래,45000,530.3020482622002
2024-03-20,2024,3,제주시,외도일동,외도에이스아크로빌2차,84.98,9,2010,14.0,중개거래,31000,364.79171569781124
2024-03-21,2024,3,제주시,연동,라이오니파크1차,46.0331,3,2018,6.0,중개거래,21500,467.0552276514074
2024-03-21,2024,3,제주시,오라이동,회성푸르니3차,84.785,6,2013,11.0,직거래,35000,412.80886949342454
2024-03-21,2024,3,제주시,건입동,현대,84.18,1,1993,31.0,중개거래,32500,386.0774530767403
2024-03-21,2024,3,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,1,2017,7.0,중개거래,47000,552.9997293831111
2024-03-21,2024,3,제주시,외도일동,에르빌아파트1차,80.32,6,2017,7.0,중개거래,31700,394.67131474103587
2024-03-21,2024,3,제주시,외도일동,에르빌아파트1차,80.32,6,2017,7.0,중개거래,31700,394.67131474103587
2024-03-21,2024,3,제주시,연동,라이오니파크1차,46.0331,3,2018,6.0,중개거래,21500,467.0552276514074
2024-03-21,2024,3,제주시,도남동,도남시영,46.26,2,1990,34.0,중개거래,10000,216.16947686986597
2024-03-22,2024,3,제주시,외도일동,외도부영1차,49.896,10,2000,24.0,직거래,20000,400.8337341670675
2024-03-22,2024,3,제주시,연동,대림이편한세상1차,75.014,12,2001,23.0,직거래,65000,866.5049190817715
2024-03-22,2024,3,제주시,일도이동,일도2차대림,77.02,2,1995,29.0,직거래,43000,558.296546351597
2024-03-22,2024,3,제주시,일도이동,전원아트빌(2차),94.045,7,2004,20.0,직거래,14100,149.92822584932745
2024-03-23,2024,3,제주시,삼양이동,제주삼화사랑으로부영3차,66.4409,10,2013,11.0,중개거래,48000,722.446565293366
2024-03-23,2024,3,제주시,애월읍,제주하귀휴먼시아2단지,84.85,7,2010,14.0,중개거래,42000,494.9911608721273
2024-03-23,2024,3,제주시,일도이동,삼화,84.99,7,1992,32.0,직거래,24000,282.3861630780092
2024-03-23,2024,3,서귀포시,강정동,서귀포강정골드클래스,84.9789,8,2017,7.0,중개거래,50500,594.2651646467535
2024-03-23,2024,3,제주시,이호이동,이호휴캐슬,81.228,3,2017,7.0,중개거래,29900,368.0996700645098
2024-03-23,2024,3,제주시,애월읍,제주하귀휴먼시아2단지,84.85,7,2010,14.0,중개거래,42000,494.9911608721273
2024-03-23,2024,3,제주시,일도이동,삼화,84.99,7,1992,32.0,직거래,24000,282.3861630780092
2024-03-24,2024,3,제주시,조천읍,일이삼타운,69.3757,3,2017,7.0,중개거래,22100,318.55534430643587
2024-03-24,2024,3,서귀포시,중문동,e편한세상중문,79.004,5,2021,3.0,중개거래,42500,537.9474456989519
2024-03-24,2024,3,제주시,조천읍,일이삼타운,69.3757,3,2017,7.0,중개거래,22100,318.55534430643587
2024-03-25,2024,3,제주시,한림읍,한림오션캐슬아파트,72.673,2,2018,6.0,직거래,26000,357.76698361152006
2024-03-25,2024,3,제주시,삼양이동,제주삼화사랑으로부영3차,84.3616,5,2013,11.0,중개거래,54000,640.1016576262186
2024-03-25,2024,3,제주시,삼양이동,제주삼화사랑으로부영3차,84.3616,5,2013,11.0,중개거래,54000,640.1016576262186
2024-03-25,2024,3,서귀포시,동홍동,동홍동코아루,84.7695,1,2013,11.0,중개거래,35400,417.6030293914675
2024-03-25,2024,3,제주시,삼도이동,동인스파월드빌,152.66,10,2004,20.0,직거래,25000,163.76260972094852
2024-03-25,2024,3,제주시,노형동,노형뜨란채,75.18,10,2006,18.0,중개거래,58800,782.1229050279329
2024-03-25,2024,3,제주시,구좌읍,나이스6차,79.6112,6,2017,7.0,중개거래,25800,324.07500452197684
2024-03-25,2024,3,제주시,노형동,경진아트빌,18.5225,6,2011,13.0,중개거래,5700,307.7338372249966
2024-03-25,2024,3,제주시,도련일동,미듬하나로(도련),54.4124,6,2002,22.0,중개거래,15000,275.67245701347485
2024-03-25,2024,3,서귀포시,안덕면,화순블루팰리스,73.9403,7,2017,7.0,중개거래,22700,307.004434658772
2024-03-25,2024,3,제주시,노형동,경진아트빌,18.5225,6,2011,13.0,직거래,5700,307.7338372249966
2024-03-26,2024,3,제주시,한림읍,회성푸르니5차,72.8309,7,2015,9.0,직거래,26100,358.3643755603734
2024-03-26,2024,3,제주시,애월읍,제주하귀휴먼시아1단지,84.72,11,2010,14.0,직거래,38000,448.5363550519358
2024-03-26,2024,3,제주시,노형동,부영2차,45.9078,4,2001,23.0,직거래,32000,697.0493031685247
2024-03-26,2024,3,제주시,연동,가나타운,48.3994,4,2014,10.0,중개거래,15500,320.25190394922254
2024-03-26,2024,3,서귀포시,동홍동,동홍동센트레빌,84.9196,3,2021,3.0,중개거래,45000,529.9130000612344
2024-03-26,2024,3,제주시,외도일동,블루배리,82.94,5,2008,16.0,중개거래,27300,329.153605015674
2024-03-27,2024,3,서귀포시,중문동,이화빌라,78.0,2,1990,34.0,중개거래,11700,150.0
2024-03-27,2024,3,서귀포시,동홍동,캐슬휘닉스,84.8154,5,2007,17.0,중개거래,32500,383.18512911570303
2024-03-27,2024,3,제주시,애월읍,제주하귀휴먼시아2단지,84.85,4,2010,14.0,중개거래,41500,489.09840895698295
2024-03-27,2024,3,제주시,일도이동,스카이캐슬,84.46,11,2022,2.0,직거래,55000,651.195832346673
2024-03-27,2024,3,제주시,일도이동,전원아트빌(2차),83.19,4,2004,20.0,중개거래,20000,240.41351123933165
2024-03-28,2024,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,11,2016,8.0,중개거래,66000,777.1133066524432
2024-03-28,2024,3,제주시,아라일동,아라아이파크,84.9994,10,2013,11.0,중개거래,75000,882.3591695941384
2024-03-28,2024,3,서귀포시,대정읍,아이진베라뷰대정,84.89,5,2017,7.0,중개거래,28000,329.8386146778183
2024-03-28,2024,3,서귀포시,서귀동,효림스카이,35.25,9,2007,17.0,직거래,8600,243.97163120567376
2024-03-28,2024,3,제주시,아라일동,염광,46.32,2,1990,34.0,중개거래,24000,518.1347150259068
2024-03-28,2024,3,제주시,월평동,제주첨단꿈에그린2단지아파트,101.8684,6,2017,7.0,중개거래,59000,579.178626541695
2024-03-28,2024,3,제주시,조천읍,일이삼타운,68.492,6,2017,7.0,중개거래,21000,306.6051509665362
2024-03-29,2024,3,서귀포시,동홍동,주공5차(동홍5차),49.87,4,1999,25.0,중개거래,17000,340.8863043914177
2024-03-29,2024,3,제주시,외도일동,부영(2차),84.9873,5,2001,23.0,중개거래,45200,531.8441696582901
2024-03-29,2024,3,제주시,일도이동,일도성환,59.965,2,1995,29.0,중개거래,31000,516.9682314683565
2024-03-29,2024,3,제주시,연동,삼성하나로,77.44,6,2007,17.0,중개거래,31500,406.76652892561987
2024-03-30,2024,3,서귀포시,동홍동,제이원클래시움,55.5069,8,2020,4.0,중개거래,24900,448.59287764223905
2024-03-30,2024,3,서귀포시,동홍동,가나노블휘닉스,83.3861,4,2011,13.0,중개거래,25500,305.80636341068833
2024-03-30,2024,3,제주시,연동,신동부삼무하이빌,28.24,3,2003,21.0,중개거래,7100,251.41643059490087
2024-03-30,2024,3,제주시,애월읍,제주하귀휴먼시아2단지,84.85,6,2010,14.0,중개거래,43500,512.6694166175604
2024-03-30,2024,3,제주시,노형동,부영5차,84.9508,1,2001,23.0,중개거래,60000,706.2911708895031
2024-03-30,2024,3,제주시,삼양이동,제주삼화사랑으로부영3차,84.3616,5,2013,11.0,중개거래,54000,640.1016576262186
2024-03-30,2024,3,제주시,노형동,경진아트빌,18.0625,6,2011,13.0,중개거래,6000,332.1799307958477
2024-03-31,2024,3,제주시,노형동,해오름,59.56,15,2001,23.0,중개거래,46000,772.3304231027535
2024-03-31,2024,3,제주시,연동,예그린하우스텔,28.5825,6,2011,13.0,중개거래,8000,279.89154202746437
2024-03-31,2024,3,서귀포시,남원읍,남원에덴아파트,40.0,2,1996,28.0,직거래,8000,200.0
2024-04-01,2024,4,제주시,애월읍,제주하귀휴먼시아1단지,84.84,1,2010,14.0,중개거래,41500,489.1560584629891
2024-04-01,2024,4,제주시,삼도일동,삼성뜨래별,71.99,10,2016,8.0,중개거래,29000,402.8337269065148
2024-04-01,2024,4,서귀포시,동홍동,센트럴팰리스,26.94,7,2018,6.0,직거래,15500,575.3526354862657
2024-04-01,2024,4,서귀포시,동홍동,동홍동코아루,84.9213,6,2013,11.0,직거래,38000,447.47313100482444
2024-04-01,2024,4,서귀포시,강정동,제주강정유승한내들퍼스트오션,101.9934,10,2017,7.0,중개거래,80000,784.3644784858628
