날짜,가격_만원
2025-05-27,28000
2025-05-28,29000
2025-05-28,27600
2025-05-28,8500
2025-05-28,21400
2025-05-28,41000
2025-05-28,16000
2025-05-28,28300
2025-05-29,5500
2025-05-29,58000
2025-05-29,11500
2025-05-29,10700
2025-05-29,32000
2025-05-29,8000
2025-05-30,4800
2025-05-30,8000
2025-05-30,59000
2025-05-30,12000
2025-05-30,32000
2025-05-30,16500
2025-05-30,65000
2025-05-30,57000
2025-05-30,5000
2025-05-31,5950
2025-05-31,38900
2025-05-31,16700
2025-05-31,36000
2025-05-31,16700
2025-06-01,27000
2025-06-01,22750
2025-06-01,68500
2025-06-02,26500
2025-06-02,19000
2025-06-02,21000
2025-06-02,37000
2025-06-02,33500
2025-06-02,33500
2025-06-03,12000
2025-06-03,54500
2025-06-03,54500
2025-06-03,35500
2025-06-03,16500
2025-06-03,22500
2025-06-03,8300
2025-06-04,68000
2025-06-04,26000
2025-06-04,11000
2025-06-04,24000
2025-06-04,9300
2025-06-04,14900
2025-06-04,60000
2025-06-04,20000
2025-06-05,48000
2025-06-05,22500
2025-06-05,39000
2025-06-05,39000
2025-06-05,37500
2025-06-06,16500
2025-06-06,31500
2025-06-06,30900
2025-06-07,60000
2025-06-07,34000
2025-06-07,60000
2025-06-07,28000
2025-06-07,34000
2025-06-07,18500
2025-06-07,39800
2025-06-07,29800
2025-06-07,26000
2025-06-08,27500
2025-06-08,48300
2025-06-08,19950
2025-06-09,13500
2025-06-09,16700
2025-06-09,47000
2025-06-09,32000
2025-06-09,20000
2025-06-09,31000
2025-06-09,53800
2025-06-09,46600
2025-06-09,14500
2025-06-09,36000
2025-06-09,53800
2025-06-10,56500
2025-06-10,22000
2025-06-10,9400
2025-06-10,18000
2025-06-10,42000
2025-06-10,32000
2025-06-10,29500
2025-06-10,66700
2025-06-10,79500
2025-06-10,28500
2025-06-10,43000
2025-06-10,44500
2025-06-11,54000
2025-06-11,16800
2025-06-11,27000
2025-06-11,23500
2025-06-11,40000
2025-06-11,20200
2025-06-11,27000
2025-06-11,26000
2025-06-11,28500
2025-06-12,91000
2025-06-12,40000
2025-06-12,28000
2025-06-12,30000
2025-06-12,51300
2025-06-12,17200
2025-06-12,29200
2025-06-12,8500
2025-06-12,7800
2025-06-12,29700
2025-06-12,20000
2025-06-12,18500
2025-06-12,91000
2025-06-12,18200
2025-06-12,15000
2025-06-13,50000
2025-06-13,50000
2025-06-13,25000
2025-06-13,19000
2025-06-13,61500
2025-06-14,40800
2025-06-14,73000
2025-06-14,33000
2025-06-14,4900
2025-06-14,28500
2025-06-14,34500
2025-06-14,73000
2025-06-14,28500
2025-06-15,52000
2025-06-15,24000
2025-06-15,16000
2025-06-16,50000
2025-06-16,40900
2025-06-16,61800
2025-06-16,49000
2025-06-16,49000
2025-06-16,41000
2025-06-16,24000
2025-06-16,18000
2025-06-16,110000
2025-06-16,21300
2025-06-16,15100
2025-06-16,20000
2025-06-16,15000
2025-06-17,30000
2025-06-17,30000
2025-06-17,25500
2025-06-17,51000
2025-06-17,51000
2025-06-17,31000
2025-06-18,26200
2025-06-18,37800
2025-06-18,15000
2025-06-18,26000
2025-06-18,31000
2025-06-18,18000
2025-06-18,44000
2025-06-18,48700
2025-06-19,94000
2025-06-19,94000
2025-06-19,15700
2025-06-19,46300
2025-06-19,34500
2025-06-19,8100
2025-06-20,57300
2025-06-20,69000
2025-06-20,24000
2025-06-20,40500
2025-06-20,41300
2025-06-20,17000
2025-06-21,27000
2025-06-21,41000
2025-06-21,35000
2025-06-21,11800
2025-06-21,42500
2025-06-22,44000
2025-06-22,37000
2025-06-22,27500
2025-06-22,44000
2025-06-22,26000
2025-06-22,26000
2025-06-22,26000
2025-06-23,27500
2025-06-24,33000
2025-06-24,6200
2025-06-24,27500
2025-06-24,20500
2025-06-25,98000
2025-06-25,47500
2025-06-25,52000
2025-06-25,25800
2025-06-25,52000
2025-06-26,20300
2025-06-26,12900
2025-06-26,45000
2025-06-26,51500
2025-06-26,76500
2025-06-26,12900
2025-06-26,9000
2025-06-26,12900
2025-06-26,12900
2025-06-26,19300
2025-06-26,45800
2025-06-26,12900
2025-06-27,58000
2025-06-27,89000
2025-06-27,19000
2025-06-27,45500
2025-06-27,49500
2025-06-27,71500
2025-06-27,15000
2025-06-27,58000
2025-06-28,47500
2025-06-28,20000
2025-06-30,20500
2025-06-30,28000
2025-06-30,49000
2025-06-30,42000
2025-06-30,24000
2025-06-30,12000
2025-06-30,67500
2025-06-30,21500
2025-06-30,27300
2025-07-01,45000
2025-07-01,26700
2025-07-01,29200
2025-07-01,15000
2025-07-02,21000
2025-07-02,82000
2025-07-02,13000
2025-07-02,59000
2025-07-02,48000
2025-07-02,37000
2025-07-02,17200
2025-07-02,37000
2025-07-02,17200
2025-07-02,42000
2025-07-03,12400
2025-07-03,41800
2025-07-03,41800
2025-07-03,47500
2025-07-03,114000
2025-07-03,31000
2025-07-04,36000
2025-07-04,30700
2025-07-04,71500
2025-07-04,53500
2025-07-04,51000
2025-07-04,29250
2025-07-04,15000
2025-07-05,49300
2025-07-05,42000
2025-07-05,30500
2025-07-05,30500
2025-07-05,36000
2025-07-05,64000
2025-07-06,31900
2025-07-06,19000
2025-07-06,38000
2025-07-06,30000
2025-07-07,40500
2025-07-07,54300
2025-07-07,16700
2025-07-07,34000
2025-07-07,49000
2025-07-07,53300
2025-07-07,40000
2025-07-08,7200
2025-07-08,60000
2025-07-08,51500
2025-07-08,42000
2025-07-08,21000
2025-07-08,25500
2025-07-09,43800
2025-07-09,21000
2025-07-09,19300
2025-07-09,19300
2025-07-09,26300
2025-07-09,23200
2025-07-09,17800
2025-07-09,24800
2025-07-09,31700
2025-07-10,43500
2025-07-10,72000
2025-07-10,72500
2025-07-10,100500
2025-07-10,43500
2025-07-11,5150
2025-07-11,55000
2025-07-11,10500
2025-07-12,21500
2025-07-12,27000
2025-07-12,35500
2025-07-12,55000
2025-07-13,32000
2025-07-13,44000
2025-07-13,19000
2025-07-13,28000
2025-07-14,37000
2025-07-14,17800
2025-07-14,18400
2025-07-14,20000
2025-07-15,72000
2025-07-15,29000
2025-07-15,89500
2025-07-15,23500
2025-07-15,37000
2025-07-15,76700
2025-07-15,31000
2025-07-16,30000
2025-07-16,18000
2025-07-16,31000
2025-07-16,19800
2025-07-17,25000
2025-07-17,66000
2025-07-17,22700
2025-07-17,12500
2025-07-17,46650
2025-07-17,12300
2025-07-17,21000
2025-07-17,20400
2025-07-18,5800
2025-07-18,51000
2025-07-18,39700
2025-07-18,8000
2025-07-18,13500
2025-07-18,13500
2025-07-18,9500
2025-07-18,19000
2025-07-18,11000
2025-07-18,41900
2025-07-19,54500
2025-07-19,14950
2025-07-19,22000
2025-07-21,8400
2025-07-21,8400
2025-07-21,23600
2025-07-21,62000
2025-07-21,49000
2025-07-21,20500
2025-07-21,22000
2025-07-22,9800
2025-07-22,41000
2025-07-22,52500
2025-07-22,40500
2025-07-22,40500
2025-07-22,52800
2025-07-23,36800
2025-07-23,45800
2025-07-23,57000
2025-07-24,53600
2025-07-25,48000
2025-07-25,13500
2025-07-25,42000
2025-07-25,29000
2025-07-25,45200
2025-07-25,17500
2025-07-25,40000
2025-07-25,40500
2025-07-25,40000
2025-07-25,41200
2025-07-26,9000
2025-07-26,88500
2025-07-26,39500
2025-07-26,70500
2025-07-26,40200
2025-07-27,38500
2025-07-28,6000
2025-07-28,26700
2025-07-28,48000
2025-07-29,49200
2025-07-30,25000
2025-07-30,43000
2025-07-30,15500
2025-07-30,38000
2025-07-30,37000
2025-07-30,41500
2025-07-31,14800
2025-07-31,11900
2025-07-31,15000
2025-07-31,21000
2025-07-31,4530
2025-07-31,8000
2025-08-01,14500
2025-08-01,32000
2025-08-01,18500
2025-08-01,25500
2025-08-01,9500
2025-08-01,43000
2025-08-01,17000
2025-08-01,28500
2025-08-02,42000
2025-08-02,42000
2025-08-04,53000
2025-08-04,49000
2025-08-04,6000
2025-08-04,25500
2025-08-04,56500
2025-08-04,26000
2025-08-04,33500
2025-08-04,19600
2025-08-04,18000
2025-08-04,29000
2025-08-05,43600
2025-08-05,53800
2025-08-05,37500
2025-08-05,24000
2025-08-05,48000
2025-08-06,51000
2025-08-06,52000
2025-08-06,31700
2025-08-07,61800
2025-08-07,16800
2025-08-07,40000
2025-08-07,32000
2025-08-07,42500
2025-08-07,43000
2025-08-07,13600
2025-08-07,52000
2025-08-07,21000
2025-08-08,32800
2025-08-08,32500
2025-08-09,59600
2025-08-10,48000
2025-08-11,5200
2025-08-11,44000
2025-08-11,10200
2025-08-11,49500
2025-08-11,49500
2025-08-11,12200
2025-08-11,22000
2025-08-11,27500
2025-08-11,45800
2025-08-11,22000
2025-08-12,21700
2025-08-12,19200
2025-08-12,56000
2025-08-12,58350
2025-08-12,22000
2025-08-13,46500
2025-08-14,10500
2025-08-14,45000
2025-08-14,48700
2025-08-14,4900
2025-08-15,16300
2025-08-16,34500
2025-08-16,19500
2025-08-17,35500
2025-08-18,19500
2025-08-19,4500
2025-08-19,29500
